,idx,target,captions,path
3826,3826,153,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0062_157324.jpg
3827,3827,153,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0053_156885.jpg
3828,3828,153,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0019_156921.jpg
3829,3829,153,there is a bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0084_156943.jpg
3830,3830,153,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0073_156944.jpg
3831,3831,153,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0041_156954.jpg
3832,3832,153,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0038_156963.jpg
3833,3833,153,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0058_156965.jpg
3834,3834,153,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0071_156967.jpg
3835,3835,153,there is a small bird sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0056_156968.jpg
3836,3836,153,there is a small bird perched on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0002_156470.jpg
3837,3837,153,there is a small bird sitting on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0030_156987.jpg
3838,3838,153,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0101_156988.jpg
3839,3839,153,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0140_157237.jpg
3840,3840,153,there is a small bird sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0115_157004.jpg
3841,3841,153,there is a small bird sitting on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0077_157005.jpg
3842,3842,153,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0006_157025.jpg
3843,3843,153,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0111_157030.jpg
3844,3844,153,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0086_157038.jpg
3845,3845,153,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/154.Red_eyed_Vireo/Red_Eyed_Vireo_0083_157063.jpg
3846,3846,154,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0116_158740.jpg
3847,3847,154,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0017_158271.jpg
3848,3848,154,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0079_158791.jpg
3849,3849,154,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0067_158283.jpg
3850,3850,154,there is a small bird sitting on a branch eating something,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0118_158285.jpg
3851,3851,154,there is a small bird sitting on a wire with green leaves,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0104_158800.jpg
3852,3852,154,there is a small bird sitting on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0119_158819.jpg
3853,3853,154,there is a small bird sitting on a branch with its mouth open,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0073_158315.jpg
3854,3854,154,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0002_158319.jpg
3855,3855,154,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0056_21117.jpg
3856,3856,154,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0004_158376.jpg
3857,3857,154,there is a small bird sitting on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0045_158399.jpg
3858,3858,154,araffe sitting on a branch in a tree with its mouth open,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0014_158412.jpg
3859,3859,154,there is a bird that is flying in the air on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0132_158420.jpg
3860,3860,154,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0077_158427.jpg
3861,3861,154,there is a bird that is sitting on a plant in the grass,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0107_158453.jpg
3862,3862,154,there is a bird sitting on a branch with a beak open,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0070_158459.jpg
3863,3863,154,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0075_158480.jpg
3864,3864,154,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0003_158484.jpg
3865,3865,154,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0030_158488.jpg
3866,3866,154,there is a small bird perched on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0028_158492.jpg
3867,3867,154,there is a bird sitting on a branch in the woods,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0061_158494.jpg
3868,3868,154,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0076_158500.jpg
3869,3869,154,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0027_158576.jpg
3870,3870,154,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/155.Warbling_Vireo/Warbling_Vireo_0097_158579.jpg
3871,3871,155,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0136_156418.jpg
3872,3872,155,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0094_158894.jpg
3873,3873,155,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0030_159265.jpg
3874,3874,155,there is a small bird sitting on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0074_159279.jpg
3875,3875,155,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0122_159284.jpg
3876,3876,155,there is a small bird sitting on a branch in the woods,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0064_159286.jpg
3877,3877,155,there is a bird that is sitting on a branch with a quote,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0029_159334.jpg
3878,3878,155,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0129_158823.jpg
3879,3879,155,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0050_158829.jpg
3880,3880,155,there is a small yellow bird perched on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0009_158830.jpg
3881,3881,155,there is a small bird sitting on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0126_159341.jpg
3882,3882,155,there is a bird that is sitting on a branch with berries,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0102_159420.jpg
3883,3883,155,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0110_158947.jpg
3884,3884,155,there is a small yellow bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0066_159477.jpg
3885,3885,155,there is a small bird sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0016_158978.jpg
3886,3886,155,there is a small bird that is sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0012_159495.jpg
3887,3887,155,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0128_158993.jpg
3888,3888,155,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0042_159012.jpg
3889,3889,155,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0118_159036.jpg
3890,3890,155,there is a small bird that is sitting on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0071_159072.jpg
3891,3891,155,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0125_159078.jpg
3892,3892,155,there is a small yellow bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0033_159079.jpg
3893,3893,155,there is a small bird sitting on a branch in the forest,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0015_159081.jpg
3894,3894,155,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0080_159087.jpg
3895,3895,155,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/156.White_eyed_Vireo/White_Eyed_Vireo_0019_159095.jpg
3896,3896,156,there is a small yellow bird perched on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0052_794973.jpg
3897,3897,156,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0008_159573.jpg
3898,3898,156,there is a small yellow and white bird perched on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0079_159576.jpg
3899,3899,156,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0077_159581.jpg
3900,3900,156,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0003_794974.jpg
3901,3901,156,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0073_159583.jpg
3902,3902,156,there is a small bird that is sitting on a persons hand,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0009_794976.jpg
3903,3903,156,there is a small yellow bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0012_794977.jpg
3904,3904,156,yellow and white bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0029_794985.jpg
3905,3905,156,there is a small yellow and white bird perched on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0036_159595.jpg
3906,3906,156,there is a small yellow bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0017_794988.jpg
3907,3907,156,there is a small bird perched on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0080_794990.jpg
3908,3908,156,there is a small yellow bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0035_794991.jpg
3909,3909,156,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0064_794992.jpg
3910,3910,156,there is a small yellow and white bird perched on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0058_794994.jpg
3911,3911,156,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0041_794998.jpg
3912,3912,156,there is a small bird perched on a branch in the woods,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0075_795004.jpg
3913,3913,156,there is a small bird perched on a branch in the forest,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0066_795007.jpg
3914,3914,156,there is a small bird perched on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0028_795008.jpg
3915,3915,156,there is a small bird perched on a branch in a tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0025_795009.jpg
3916,3916,156,there is a small yellow bird perched on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0040_159624.jpg
3917,3917,156,there is a yellow bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0032_159632.jpg
3918,3918,156,there is a small yellow bird perched on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0054_159635.jpg
3919,3919,156,there is a small yellow bird perched on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0084_159639.jpg
3920,3920,156,there is a small yellow bird perched on a tree branch,/shared/lisabdunlap/data/CUB_200_2011/images/157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0070_159602.jpg
3921,3921,157,there is a small bird sitting on a rock in the woods,/shared/lisabdunlap/data/CUB_200_2011/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0026_159744.jpg
3922,3922,157,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0099_159753.jpg
3923,3923,157,there is a small yellow bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0055_159740.jpg
3924,3924,157,there is a small bird that is standing on a branch,/shared/lisabdunlap/data/CUB_200_2011/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0093_159764.jpg
3925,3925,157,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0062_159783.jpg
3926,3926,157,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0112_159839.jpg
3927,3927,157,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0086_159860.jpg
3928,3928,157,there is a bird that is sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0060_159863.jpg
3929,3929,157,there is a small bird perched on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0109_159883.jpg
3930,3930,157,there is a bird that is sitting on a branch in the tree,/shared/lisabdunlap/data/CUB_200_2011/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0033_159912.jpg
3931,3931,157,there is a small bird sitting on a branch of a tree,/shared/lisabdunlap/data/CUB_200_2011/images/158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0071_797108.jpg
